-1.254216,-1.289289,2.000000
0.033734,-1.567819,2.000000
-1.659123,-0.995885,2.000000
-0.089396,0.076479,1.000000
-0.483785,0.686093,3.000000
-1.066289,0.391248,3.000000
-0.868317,-1.740199,2.000000
-0.510147,0.931138,3.000000
-0.292863,1.778518,3.000000
-0.010218,-0.902540,2.000000
-1.959521,0.077154,2.000000
-0.590153,-0.754378,2.000000
-0.584223,1.352461,3.000000
-0.473280,-1.167455,2.000000
-0.459869,-0.256876,3.000000
-0.386236,-0.021458,3.000000
0.218281,-0.033120,2.000000
0.342467,1.870136,3.000000
-1.643962,0.198015,2.000000
0.043685,-0.048043,2.000000
-0.555503,-1.145099,2.000000
0.408385,-0.823087,2.000000
-0.287415,0.508794,3.000000
0.393276,-0.743278,2.000000
0.610376,-0.939219,2.000000
-0.732010,0.846810,3.000000
0.397263,-0.480396,2.000000
0.063099,0.953797,1.000000
0.061932,0.732681,1.000000
1.170272,0.346843,1.000000
0.261627,-0.737433,2.000000
-1.517048,1.047619,3.000000
0.003071,-0.001054,2.000000
1.358256,-0.435844,1.000000
0.063843,-1.514889,2.000000
-1.401692,-1.168203,2.000000
0.374782,-0.257196,2.000000
-0.166011,-0.840913,2.000000
-0.038725,-0.775007,2.000000
0.262803,-0.600888,2.000000
-0.116038,-0.415935,2.000000
-1.724547,-1.012886,2.000000
-0.243450,-0.794716,2.000000
-1.921015,0.323429,2.000000
-0.717696,1.094283,3.000000
0.323580,-0.733769,2.000000
0.267207,0.273485,1.000000
-0.396781,0.072174,3.000000
-0.586900,-0.279850,3.000000
-0.327047,-0.245756,2.000000
0.272988,-0.411128,2.000000
0.999765,0.021692,1.000000
0.519104,-0.268463,2.000000
0.265603,-0.233875,2.000000
1.085357,-1.049436,2.000000
0.564010,-1.097302,2.000000
0.435064,-0.404648,2.000000
-0.564285,-1.252097,2.000000
0.186806,0.023766,2.000000
-0.698236,-1.451145,2.000000
0.079757,-0.301311,2.000000
-0.787354,-1.475100,2.000000
0.345445,-0.780901,2.000000
0.086011,-0.016937,2.000000
-0.703990,1.792649,3.000000
0.216635,-1.026082,2.000000
-0.897684,-0.722941,2.000000
-1.687468,-0.475737,2.000000
-1.662304,-0.010503,2.000000
0.243413,-0.556213,2.000000
-0.329748,-1.705427,2.000000
0.131803,-1.122156,2.000000
-1.220295,0.424986,3.000000
0.148333,-0.296092,2.000000
-0.347814,0.350558,3.000000
