0.244967,-0.506943,1.000000
0.373349,0.312378,1.000000
-0.637740,-0.530997,1.000000
-0.566705,-0.599821,1.000000
-0.183150,-0.356673,1.000000
0.043811,-0.147002,1.000000
0.013002,1.453534,2.000000
-0.581782,-1.173880,2.000000
1.223949,-0.197620,2.000000
-0.580016,-1.156416,2.000000
-1.319247,-0.202981,2.000000
0.330880,0.833529,2.000000
-1.090966,-0.410814,2.000000
0.070052,1.161878,2.000000
-0.149941,-1.433152,2.000000
-1.025868,0.062331,2.000000
-0.998307,0.518793,2.000000
0.692856,0.734638,2.000000
0.857899,0.553570,2.000000
-0.716573,0.809594,2.000000
-0.372207,1.088749,2.000000
-1.211172,0.730764,2.000000
0.007363,-1.478547,2.000000
-1.122722,0.382410,2.000000
-0.637387,1.189017,2.000000
-1.237427,0.109408,2.000000
1.427305,-0.419435,2.000000
-0.669073,1.039905,2.000000
0.022631,-1.405563,2.000000
-0.951184,-0.341822,2.000000
-0.512534,-0.801528,2.000000
0.510792,1.030581,2.000000
-1.270952,-0.378580,2.000000
-0.370583,-1.348047,2.000000
-0.773789,-1.244655,2.000000
0.625667,-0.857158,2.000000
-0.822420,1.121031,2.000000
-1.252393,0.363632,2.000000
0.986377,-0.711973,2.000000
-1.037246,-0.190339,2.000000
-1.304470,0.669673,2.000000
-0.409308,1.005925,2.000000
-0.526248,1.388338,2.000000
-0.889241,0.955301,2.000000
0.409763,-0.861088,2.000000
-0.809381,0.956703,2.000000
1.056057,0.223239,2.000000
-0.968046,-0.310308,2.000000
-0.412221,0.913474,2.000000
1.029413,0.796702,2.000000
-0.130926,1.128240,2.000000
0.725096,0.516178,2.000000
0.704507,0.789057,2.000000
0.951306,0.526898,2.000000
1.146030,-0.777371,2.000000
0.276601,1.195481,2.000000
1.191707,-0.083718,2.000000
0.594754,0.853416,2.000000
0.058209,-1.142970,2.000000
0.014273,-0.953939,2.000000
-0.211130,-0.987180,2.000000
1.196631,-0.609783,2.000000
0.916328,0.346488,2.000000
1.378470,0.115825,2.000000
-0.530258,-0.792873,2.000000
0.808919,-0.584455,2.000000
-0.985540,-0.969744,2.000000
-0.110665,-0.896642,2.000000
0.720997,-0.545186,2.000000
1.029156,0.472597,2.000000
1.173442,-0.272545,2.000000
