0.7863, 0.8284, 1.0
0.6732, 0.7568, 1.0
0.7237, 0.8483, 1.0
0.9625, 0.8642, 1.0
0.9278, 0.8562, 1.0
0.5229, 0.7939, 1.0
0.6842, 0.7585, 1.0
0.7664, 0.9061, 1.0
0.5706, 0.8440, 2.0
0.7166, 0.9105, 2.0
0.5223, 0.7545, 2.0
0.7864, 0.7975, 2.0
0.3514, 0.8069, 2.0
0.7746, 0.7556, 2.0
0.6245, 0.8421, 2.0
0.5471, 0.8306, 2.0
0.3562, 0.1257, 3.0
0.1744, 0.1623, 3.0
0.2191, 0.1810, 3.0
0.3972, 0.1237, 3.0
0.0261, 0.1291, 3.0
0.2886, 0.0000, 3.0
0.3043, 0.1097, 3.0
0.1387, 0.1157, 3.0
0.3355, 0.0443, 3.0
0.2340, 0.0926, 3.0
0.2307, 0.0894, 3.0
0.2054, 0.0852, 3.0
0.2979, 0.0528, 3.0
0.2204, 0.0956, 3.0
0.4056, 0.0900, 3.0
0.2472, 0.1188, 3.0
0.2856, 0.1035, 3.0
0.0000, 0.0987, 3.0
0.2405, 0.0836, 3.0
0.3777, 0.1157, 3.0
0.1536, 0.1969, 3.0
0.2486, 0.1226, 3.0
0.3147, 0.1161, 3.0
