-6.936817,-5.640686,1.000000
-9.374816,-3.436204,1.000000
-0.815017,-5.359210,1.000000
-6.654684,-5.108426,1.000000
-6.187476,-4.603166,1.000000
-6.519809,-3.684970,1.000000
-6.173319,-4.565081,1.000000
-9.477293,-4.357697,1.000000
-8.220918,-4.416601,1.000000
-4.465848,-3.557953,1.000000
-5.813588,0.113133,1.000000
-6.050907,-8.359358,1.000000
-5.267250,-4.203798,1.000000
-3.363490,-6.581611,1.000000
-6.510059,-5.189181,1.000000
-6.632094,-3.072944,1.000000
-6.476921,-3.415279,1.000000
-1.970175,-5.212320,1.000000
-0.987259,-8.642319,1.000000
-3.760925,-2.481566,1.000000
-4.903746,-2.161483,1.000000
-8.433597,-7.793940,1.000000
-6.271022,-5.019660,1.000000
-13.120202,-4.133466,1.000000
-5.982958,-1.659015,1.000000
-10.032601,-6.163867,1.000000
-7.694642,-10.573769,1.000000
-6.731314,-9.071968,1.000000
-3.228954,-1.706633,1.000000
-8.831909,0.980454,1.000000
-4.588345,-10.343373,1.000000
-4.201898,-12.659960,1.000000
-5.156590,-2.451090,1.000000
-3.571110,-0.572765,1.000000
-3.009331,-4.712172,1.000000
-3.411693,-4.307057,1.000000
-2.126723,-8.162108,1.000000
-8.606927,-6.971996,1.000000
-3.653821,-12.484537,1.000000
-7.291285,-1.792424,1.000000
-5.465081,-5.726767,1.000000
-5.263014,-1.810163,1.000000
-10.724276,-8.511684,1.000000
-5.468594,-3.071295,1.000000
-13.629770,-6.580531,1.000000
-4.000709,-5.248171,1.000000
-4.462198,-7.181801,1.000000
-6.497907,-6.360862,1.000000
-5.713884,-3.989726,1.000000
-4.424234,-1.545575,1.000000
-6.403740,-9.171064,1.000000
-5.451329,-4.759372,1.000000
-9.869543,-1.859381,1.000000
-0.988113,-4.582134,1.000000
-1.873491,-4.296758,1.000000
-3.132719,-6.057161,1.000000
-3.633275,-4.530308,1.000000
-5.637228,-9.614374,1.000000
-3.517953,-6.116863,1.000000
-6.242691,-6.940497,1.000000
-9.094788,-9.841955,1.000000
-2.532935,-4.210931,1.000000
-3.623577,-5.095854,1.000000
